time_steps;Last_L;Solarthermie_1;BHKW_1;Holzgas-BHKW_1;Flusswasser_1;Biomassekessel_1;Gaskessel_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-01-01 00:00:00;848.9957340219642;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;39.7879609926797;44.790139281115806;237.75549372666313;192.96535444554732
2021-01-01 01:00:00;674.0249982795124;0.0;121.45991852700938;289.2086615463179;106.95885260330452;156.3975656028806;0.0;44.432889914965315;237.75549372666313;193.32260381169783
2021-01-01 02:00:00;581.0643670255926;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;63.43693434896075;44.2563938279148;237.75549372666313;193.49909989874834
2021-01-01 03:00:00;716.906423304259;0.0;121.45991852700938;289.2086615463179;106.95885260330452;199.2789906276272;0.0;44.432889914965315;237.75549372666313;193.32260381169783
2021-01-01 04:00:00;741.0767481301712;0.0;121.45991852700938;289.2086615463179;106.95885260330452;223.44931545353938;0.0;44.566188584710225;237.75549372666313;193.1893051419529
2021-01-01 05:00:00;815.3942022201286;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;6.186429190844137;44.610799384094314;237.75549372666313;193.1446943425688
2021-01-01 06:00:00;826.2627241287707;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;17.05495109948629;44.655499583877976;237.75549372666313;193.09999414278516
2021-01-01 07:00:00;896.5800765101305;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;87.37230348084609;44.70028945306944;237.75549372666313;193.0552042735937
2021-01-01 08:00:00;979.541077939542;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;170.33330491025754;44.745169261757255;237.75549372666313;193.01032446490586
2021-01-01 09:00:00;972.661085693137;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;163.45331266385256;44.745169261757255;237.75549372666313;193.01032446490586
2021-01-01 10:00:00;1068.9693629235642;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;259.7615898942797;44.52166691779242;237.75549372666313;193.2338268088707
2021-01-01 11:00:00;913.3158348802056;5.624067977588262;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;98.48399387333279;44.566188584710225;237.75549372666313;193.1893051419529
2021-01-01 12:00:00;942.7762138104022;7.596086447677948;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;125.97235433343974;44.388634048516145;237.75549372666313;193.366859678147
2021-01-01 13:00:00;1048.7752452500768;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;239.5674722207923;44.52166691779242;237.75549372666313;193.2338268088707
2021-01-01 14:00:00;710.0134102215716;0.0;121.45991852700938;289.2086615463179;106.95885260330452;192.3859775449398;0.0;45.29084205763232;237.75549372666313;192.46465166903081
2021-01-01 15:00:00;744.1820632271326;0.0;121.45991852700938;289.2086615463179;106.95885260330452;226.55463055050086;0.0;45.4757026374594;237.75549372666313;192.27979108920374
2021-01-01 16:00:00;931.064913828421;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;121.85714079913657;45.522153814821465;237.75549372666313;192.23333991184165
2021-01-01 17:00:00;655.4840304164393;0.0;121.45991852700938;289.2086615463179;106.95885260330452;137.8565977398075;0.0;45.4293461617841;237.75549372666313;192.32614756487902
2021-01-01 18:00:00;465.4493337238292;0.0;121.45991852700938;289.2086615463179;54.780753650501936;0.0;0.0;23.31492749851121;237.75549372666313;214.4405662281519
2021-01-01 19:00:00;447.7699912146571;0.0;121.45991852700938;289.2086615463179;37.101411141329834;0.0;0.0;15.822846784941074;237.75549372666313;221.93264694172206
2021-01-01 20:00:00;771.8895084516741;0.0;121.45991852700938;289.2086615463179;106.95885260330452;254.26207577504238;0.0;45.522153814821465;237.75549372666313;192.23333991184165
2021-01-01 21:00:00;748.1259544213616;0.0;121.45991852700938;289.2086615463179;106.95885260330452;230.49852174472983;0.0;45.3830840984829;237.75549372666313;192.37240962818024
2021-01-01 22:00:00;735.1645964774904;0.0;121.45991852700938;289.2086615463179;106.95885260330452;217.5371638008586;0.0;45.3830840984829;237.75549372666313;192.37240962818024
2021-01-01 23:00:00;649.2290408619097;0.0;121.45991852700938;289.2086615463179;106.95885260330452;131.60160818527788;0.0;45.522153814821465;237.75549372666313;192.23333991184165
2021-01-02 00:00:00;909.343675070494;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;100.13590204120953;45.84998825587471;237.75549372666313;191.90550547078843
2021-01-02 01:00:00;423.03107484442086;0.0;121.45991852700938;289.2086615463179;0.0;0.0;12.362494771093566;0.0;237.75549372666313;237.75549372666313
2021-01-02 02:00:00;733.7911813035904;0.0;121.45991852700938;289.2086615463179;106.95885260330452;216.16374862695864;0.0;45.94452431413425;237.75549372666313;191.8109694125289
2021-01-02 03:00:00;677.9467005135604;0.0;121.45991852700938;289.2086615463179;106.95885260330452;160.3192678369286;0.0;45.80286596578647;237.75549372666313;191.95262776087668
2021-01-02 04:00:00;565.2412864652522;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;47.613853788620375;46.039451017262635;237.75549372666313;191.71604270940048
2021-01-02 05:00:00;772.0529782984531;0.0;121.45991852700938;289.2086615463179;106.95885260330452;254.42554562182136;0.0;46.039451017262635;237.75549372666313;191.71604270940048
2021-01-02 06:00:00;877.7551782677773;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;68.54740523849284;45.89720760526285;237.75549372666313;191.85828612140028
